AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,NO2,NO2_Unit,CO,CO_Unit,PM25,PM25_Unit,SO2,SO2_Unit,OZONE,OZONE_Unit,PM10,PM10_Unit
840021851111,BLM-Kaktovik,Active,R10,70.1319,-143.6239,0.0,-9.0,US,AK,04/16/2024,10:00,Bureau of Land Management - Alaska ,,38.0,4.0,13.0,0.0,1,1,1,1,0.3,PPB,0.1,PPM,3.1,UG/M3,0.0,PPB,44.0,PPB,4.0,UG/M3
371830014,Millbrook NCore,Active,R4,35.856111,-78.574167,30.5,-5.0,US,NC,04/16/2024,10:00,North Carolina DEQ - Division of Air Quality,Wake County,19.0,25.0,59.0,15.0,1,1,1,1,16.2,PPB,0.4,PPM,16.6,UG/M3,-0.1,PPB,10.0,PPB,30.0,UG/M3
060830011,Santa Barbara,Active,R9,34.42775,-119.69091,6.1,-8.0,US,CA,04/16/2024,10:00,Santa Barbara County Air Pollution Control District,Santa Barbara,17.0,10.0,16.0,,1,1,1,0,,,,,4.0,UG/M3,,,9.0,PPB,12.0,UG/M3
060270002,NCORE - Bishop,Active,R9,37.360701,-118.330835,1232.5,-8.0,US,CA,04/16/2024,10:00,Great Basin Unified Air Pollution Control District,Bishop,34.0,9.0,7.0,,1,1,1,0,,,0.2,PPM,1.7,UG/M3,0.3,PPB,33.0,PPB,10.0,UG/M3
300930005,Butte Greely School,Active,R8,46.002399,-112.500893,1683.0,-7.0,US,MT,04/16/2024,06:00,Montana DEQ,Butte,,11.0,18.0,,0,1,1,0,,,,,2.9,UG/M3,,,,,11.0,UG/M3
371290002,CASTLE H,Active,R4,34.364167,-77.838611,4.9,-5.0,US,NC,04/16/2024,06:00,North Carolina DEQ - Division of Air Quality,New Hanover County,41.0,22.0,51.0,,1,1,1,0,,,,,14.0,UG/M3,,,45.0,PPB,24.0,UG/M3
482150043,Mission C43,Active,R6,26.226226,-98.29107,39.7,-6.0,US,TX,04/16/2024,06:00,Texas Commission on Environmental Quality,Brownsville-McAllen,27.0,31.0,59.0,,1,1,1,0,,,,,14.6,UG/M3,,,30.0,PPB,31.0,UG/M3
840560210004,Laramie County Mobile,Active,R8,41.08536,-104.52277,1742.2,-7.0,US,WY,04/16/2024,06:00,Wyoming Department of Environmental Quality,,49.0,8.0,3.0,1.0,1,1,1,1,1.0,PPB,,,0.0,UG/M3,0.0,PPB,54.0,PPB,6.0,UG/M3
840240396431,Princess Anne,Active,R3,38.176541,-75.701489,0.0,-5.0,US,MD,04/16/2024,06:00,Maryland Department of the Environment,,,11.0,28.0,,0,1,1,0,,,,,7.4,UG/M3,,,,,13.0,UG/M3
060090001,San Andreas,Active,R9,38.20185,-120.680277,300.1,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Calaveras County,20.0,6.0,23.0,,1,1,1,0,,,,,6.0,UG/M3,,,16.0,PPB,6.0,UG/M3
060271023,Bishop Paiute Tribe-CA,Active,R9,37.3667,-118.4167,1288.9,-8.0,US,CA,04/16/2024,06:00,Bishop Paiute Tribe,,32.0,13.0,12.0,,1,1,1,0,,,,,2.8,UG/M3,,,36.0,PPB,17.0,UG/M3
840060771003,Stockton - University Park,Active,R9,37.961578,-121.281414,9.8,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Stockton,25.0,7.0,17.0,4.0,1,1,1,1,4.4,PPB,,,4.0,UG/M3,,,27.0,PPB,7.0,UG/M3
060731008,Camp Pendleton,Active,R9,33.217026,-117.396156,16.2,-8.0,US,CA,04/16/2024,06:00,San Diego APCD,San Diego Coast,23.0,12.0,21.0,,1,1,1,0,,,,,5.2,UG/M3,,,25.0,PPB,11.0,UG/M3
840460990009,SF-USD,Active,R8,43.59901,-96.78331,452.0,-6.0,US,SD,04/16/2024,06:00,South Dakota Department of Agriculture and Natural Resources,Sioux Falls,33.0,42.0,24.0,,1,1,1,0,,,,,6.9,UG/M3,,,34.0,PPB,44.0,UG/M3
020200018,Garden,Active,R10,61.205861,-149.8246,38.7,-9.0,US,AK,04/16/2024,06:00,State of Alaska DEC,Anchorage,,36.0,22.0,,0,1,1,0,,,0.4,PPM,10.0,UG/M3,,,,,48.0,UG/M3
060250005,Calexico - Ethel Street,Active,R9,32.67618,-115.48307,0.0,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Imperial Valley|Calexico,13.0,74.0,33.0,28.0,1,1,1,1,30.3,PPB,,,12.0,UG/M3,0.3,PPB,0.0,PPB,109.0,UG/M3
040210001,Casa Grande Downtown,Active,R9,32.877583,-111.752222,0.0,-7.0,US,AZ,04/16/2024,06:00,Pinal County Air Quality Control District,Pinal County|Casa Grande,,30.0,26.0,,0,1,1,0,,,,,7.0,UG/M3,,,,,38.0,UG/M3
250250042,Boston - Roxbury,Active,R1,42.329399,-71.082497,0.0,-5.0,US,MA,04/16/2024,06:00,Massachusetts Dept. of Environmental Protection,Boston|Chelsea,21.0,5.0,12.0,,1,1,1,1,,,0.1,PPM,3.0,UG/M3,0.0,PPB,22.0,PPB,6.0,UG/M3
320030540,Jerome Mack,Active,R9,36.141875,-115.078742,538.3,-8.0,US,NV,04/16/2024,06:00,Clark County Department of Environment and Sustainability ,Las Vegas,31.0,12.0,8.0,10.0,1,1,1,1,11.5,PPB,0.1,PPM,2.1,UG/M3,0.5,PPB,35.0,PPB,14.0,UG/M3
060530008,King City AMS,Active,R9,36.209286,-121.126371,102.8,-8.0,US,CA,04/16/2024,06:00,Monterey Bay Unified APCD,King City,28.0,9.0,11.0,,1,1,1,0,,,,,2.0,UG/M3,,,32.0,PPB,8.0,UG/M3
500030004,Bennington,Active,R1,42.887501,-73.249702,219.0,-5.0,US,VT,04/16/2024,06:00,Vermont Air Quality & Climate Division,Bennington|Vermont Mountain Valley Locations,17.0,6.0,15.0,,1,1,1,0,,,,,3.5,UG/M3,,,14.0,PPB,7.0,UG/M3
551330027,WAUKESHA - CLEVELAND AVE,Active,R5,43.0203,-88.215,0.0,-6.0,US,WI,04/16/2024,06:00,Wisconsin Dept. of Natural Resources,Waukesha and Jefferson Counties,40.0,8.0,20.0,,1,1,1,0,,,,,4.4,UG/M3,,,47.0,PPB,8.0,UG/M3
021100004,Floyd Dryden,Active,R10,58.388889,-134.565556,14.9,-9.0,US,AK,04/16/2024,06:00,State of Alaska DEC,Juneau,,9.0,15.0,,0,1,1,0,,,,,4.0,UG/M3,,,,,11.0,UG/M3
TPCD0013T,Department of Disease Control,Active,,13.852778,100.529444,0.0,7.0,,,04/16/2024,06:00,Thailand Pollution Control Department,,44.0,28.0,72.0,,1,1,1,1,,,0.3,PPM,20.0,UG/M3,0.0,PPB,53.0,PPB,33.0,UG/M3
350011013,North Valley,Active,R6,35.187801,-106.603897,1524.1,-7.0,US,NM,04/16/2024,06:00,Albuquerque Environmental Health Department,Albuquerque,,21.0,13.0,,0,1,1,0,,,,,3.2,UG/M3,,,,,20.0,UG/M3
551110007,Devils Lake,Active,R5,43.4356,-89.6803,0.0,-6.0,US,WI,04/16/2024,06:00,Wisconsin Dept. of Natural Resources,"Dane, Columbia, and Sauk Counties",44.0,10.0,18.0,,1,1,1,0,,,,,4.6,UG/M3,,,49.0,PPB,10.0,UG/M3
840401239030,Mobile - Chickasaw,Active,R6,34.776389,-96.677778,308.1,-6.0,US,OK,04/16/2024,06:00,Cherokee Nation,,26.0,18.0,39.0,,1,1,1,0,,,,,9.3,UG/M3,,,30.0,PPB,19.0,UG/M3
120850007,Stuart,Active,R4,27.172459,-80.240692,0.0,-5.0,US,FL,04/16/2024,06:00,Florida Dept. of Environmental Protection,Fort Pierce,35.0,8.0,15.0,,1,1,1,0,,,,,3.7,UG/M3,,,38.0,PPB,9.0,UG/M3
150030010,Kapolei,Active,R9,21.323601,-158.088593,18.0,-10.0,US,HI,04/16/2024,06:00,Hawaii State Dept. of Health,Kapolei,,11.0,15.0,1.0,0,1,1,1,1.1,PPB,,,4.0,UG/M3,,,,,13.0,UG/M3
290950034,Troost,Active,R7,39.10465,-94.57055,296.2,-6.0,US,MO,04/16/2024,06:00,Missouri Department of Natural Resources,Kansas City,,30.0,31.0,8.0,0,1,1,1,9.5,PPB,,,9.0,UG/M3,1.2,PPB,,,29.0,UG/M3
090011123,Danbury,Active,R1,41.4014,-73.4447,115.9,-5.0,US,CT,04/16/2024,06:00,Connecticut Dept. of Energy and Environmental Protection,Danbury,29.0,6.0,15.0,,1,1,1,0,,,,,3.4,UG/M3,,,31.0,PPB,7.0,UG/M3
840480291087,San Antonio Bulverde Parkway C1087,Active,R6,29.63514,-98.41768,0.0,-6.0,US,TX,04/16/2024,06:00,Texas Commission on Environmental Quality,,,33.0,63.0,,0,1,1,0,,,,,20.1,UG/M3,,,,,38.0,UG/M3
080310026,La Casa NCORE - 4545 Navajo St.,Active,R8,39.7794,-105.00523,1602.5,-7.0,US,CO,04/16/2024,06:00,Colorado Department of Public Health and Environment,Denver-Boulder,87.0,2.0,3.0,,1,1,1,1,,,0.1,PPM,0.7,UG/M3,0.4,PPB,71.0,PPB,2.0,UG/M3
121056006,Fl. Baptist Children's Home,Active,R4,28.0294,-81.9719,0.0,-5.0,US,FL,04/16/2024,06:00,Florida Dept. of Environmental Protection,Lakeland,32.0,8.0,18.0,,1,1,1,0,,,,,3.9,UG/M3,,,34.0,PPB,7.0,UG/M3
010731010,LEEDS,Active,R4,33.5453,-86.5492,0.0,-6.0,US,AL,04/16/2024,06:00,Jefferson County Department of Health,Birmingham,3.0,19.0,42.0,,1,1,1,0,,,,,10.1,UG/M3,,,1.0,PPB,20.0,UG/M3
280490020,Jackson NCORE,Active,R4,32.329042,-90.182659,101.9,-6.0,US,MS,04/16/2024,06:00,Mississippi DEQ,Jackson,37.0,13.0,23.0,,1,1,1,0,,,0.2,PPM,5.7,UG/M3,1.1,PPB,39.0,PPB,13.0,UG/M3
401091037,North OKC,Active,R6,35.612801,-97.472198,0.0,-6.0,US,OK,04/16/2024,06:00,Oklahoma Department of Environmental Quality,Oklahoma City,31.0,26.0,55.0,1.0,1,1,1,1,1.0,PPB,0.3,PPM,14.6,UG/M3,0.0,PPB,37.0,PPB,29.0,UG/M3
390950024,Erie,Active,R5,41.644067,-83.54625,298.9,-5.0,US,OH,04/16/2024,06:00,Ohio EPA-DAPC,Toledo,11.0,17.0,44.0,,1,1,1,0,,,,,12.6,UG/M3,,,6.0,PPB,19.0,UG/M3
060210003,Willows-Colusa,Active,R9,39.53387,-122.190834,13.7,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Willows,12.0,10.0,29.0,,1,1,1,0,,,,,8.0,UG/M3,,,8.0,PPB,10.0,UG/M3
840133030001,Sandersville,Active,R4,32.9672,-82.807,0.0,-5.0,US,GA,04/16/2024,06:00,Georgia Department of Natural Resources,,,21.0,54.0,,0,1,1,0,,,,,13.7,UG/M3,,,,,24.0,UG/M3
211110080,Carrithers Middle School,Active,R4,38.1825,-85.5744,0.0,-5.0,US,KY,04/16/2024,06:00,Louisville Metro Air Pollution Control District ,Louisville,38.0,18.0,38.0,,1,1,1,0,,,,,8.3,UG/M3,,,35.0,PPB,17.0,UG/M3
401210415,McAlester,Active,R6,34.906082,-95.794128,233.6,-6.0,US,OK,04/16/2024,06:00,Oklahoma Department of Environmental Quality,McAlester,31.0,19.0,49.0,,1,1,1,0,,,,,13.1,UG/M3,,,33.0,PPB,22.0,UG/M3
460110003,Research Farm,Active,R8,44.348604,-96.807299,0.0,-6.0,US,SD,04/16/2024,06:00,South Dakota Department of Agriculture and Natural Resources,Brookings,31.0,38.0,20.0,,1,1,1,0,,,,,4.3,UG/M3,,,32.0,PPB,42.0,UG/M3
550350014,Eau Claire,Active,R5,44.761398,-91.413002,0.0,-6.0,US,WI,04/16/2024,06:00,Wisconsin Dept. of Natural Resources,Eau Claire County,35.0,9.0,15.0,,1,1,1,0,,,,,3.3,UG/M3,,,43.0,PPB,9.0,UG/M3
060510005,Lee Vining,Active,R9,37.962069,-119.120278,0.0,-8.0,US,CA,04/16/2024,06:00,Great Basin Unified Air Pollution Control District,Mono Lake|Lee Vining,,6.0,6.0,,0,1,1,0,,,,,1.3,UG/M3,,,,,7.0,UG/M3
840180372001,Jasper - Post Office,Active,R5,38.391799,-86.929668,0.0,-5.0,US,IN,04/16/2024,06:00,Indiana Dept. of Environmental Management,,,28.0,55.0,,0,1,1,0,,,,,15.6,UG/M3,,,,,29.0,UG/M3
510590030,FRANCONIA,Active,R3,38.77335,-77.10468,68.0,-5.0,US,VA,04/16/2024,06:00,Virginia Dept. of Environmental Quality,Northern Virginia|Metropolitan Washington,40.0,18.0,29.0,,1,1,1,0,,,,,5.1,UG/M3,0.4,PPB,49.0,PPB,17.0,UG/M3
211110051,WATSON,Active,R4,38.0608,-85.8961,0.0,-5.0,US,KY,04/16/2024,06:00,Louisville Metro Air Pollution Control District ,Louisville,20.0,23.0,46.0,,1,1,1,0,,,,,9.8,UG/M3,0.8,PPB,21.0,PPB,22.0,UG/M3
840560210005,Harriman Road Mobile BAM,Active,R8,41.095,-105.1725,2237.5,-7.0,US,WY,04/16/2024,06:00,Wyoming Department of Environmental Quality,,,13.0,5.0,,0,1,1,0,,,,,2.0,UG/M3,,,,,15.0,UG/M3
80011G009,Estación Hospital General,Active,MX,20.9479,-101.4258,543.8,-6.0,MX,MX,04/16/2024,06:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,30.0,54.0,12.0,,1,1,1,0,,,4.7,PPM,2.8,UG/M3,5.2,PPB,32.0,PPB,59.0,UG/M3
840490353015,Utah Tech. Center,Active,R8,40.7771,-111.945,0.0,-7.0,US,UT,04/16/2024,06:00,Utah Department of Environmental Quality,Salt Lake City,32.0,6.0,23.0,4.0,1,1,1,1,4.9,PPB,0.4,PPM,5.3,UG/M3,0.2,PPB,42.0,PPB,4.0,UG/M3
320030602,Garrett Jr. High,Active,R9,35.969848,-114.835007,713.4,-8.0,US,NV,04/16/2024,06:00,Clark County Department of Environment and Sustainability ,Boulder City,44.0,6.0,3.0,,1,1,1,0,,,,,0.8,UG/M3,,,47.0,PPB,7.0,UG/M3
300750001,Broadus,Active,R8,45.440295,-105.37028,0.0,-7.0,US,MT,04/16/2024,06:00,Montana DEQ,Broadus,,0.0,20.0,,1,1,1,0,,,,,2.9,UG/M3,,,,,0.0,UG/M3
060310004,Corcoran,Active,R9,36.102219,-119.566002,0.0,-8.0,US,CA,04/16/2024,06:00,San Joaquin Valley Unified APCD,Hanford,,12.0,32.0,,0,1,1,0,,,,,9.0,UG/M3,,,,,13.0,UG/M3
490353013,Herriman #3,Active,R8,40.496408,-112.036305,0.0,-7.0,US,UT,04/16/2024,06:00,Utah Department of Environmental Quality,Salt Lake City,29.0,8.0,32.0,4.0,1,1,1,1,4.8,PPB,,,10.3,UG/M3,,,30.0,PPB,11.0,UG/M3
010732003,WYLAM,Active,R4,33.4997,-86.9242,0.0,-6.0,US,AL,04/16/2024,06:00,Jefferson County Department of Health,Birmingham,,18.0,50.0,,0,1,1,0,,,,,11.4,UG/M3,,,,,18.0,UG/M3
211110067,Cannons Lane,Active,R4,38.2286,-85.6544,164.1,-5.0,US,KY,04/16/2024,06:00,Louisville Metro Air Pollution Control District ,Louisville,28.0,19.0,41.0,12.0,1,1,1,1,13.2,PPB,0.2,PPM,10.2,UG/M3,1.2,PPB,15.0,PPB,20.0,UG/M3
060792004,Mesa 2,Active,R9,35.02079,-120.56389,0.0,-8.0,US,CA,04/16/2024,06:00,San Luis Obispo County APCD,Nipomo Mesa2,,9.0,15.0,,0,1,1,0,,,,,4.0,UG/M3,0.0,PPB,,,10.0,UG/M3
380150003,Bismarck Residential,Active,R8,46.8253,-100.7681,580.1,-6.0,US,ND,04/16/2024,06:00,North Dakota Department of Environmental Quality,Bismarck,34.0,17.0,25.0,2.0,1,1,1,1,2.0,PPB,,,6.7,UG/M3,0.1,PPB,35.0,PPB,15.0,UG/M3
461030020,Credit Union,Active,R8,44.087397,-103.273777,0.0,-7.0,US,SD,04/16/2024,06:00,South Dakota Department of Agriculture and Natural Resources,Rapid City,,45.0,24.0,,0,1,1,0,,,,,5.2,UG/M3,,,,,27.0,UG/M3
000103502,Castlegar Zinio Park,Active,CA,49.317698,-117.661527,0.0,-8.0,CA,CC,04/16/2024,06:00,British Columbia Ministry of Environment,,45.0,6.0,11.0,0.0,1,1,1,1,0.7,PPB,,,2.5,UG/M3,0.0,PPB,51.0,PPB,6.0,UG/M3
060195001,Clovis - N. Villa Ave,Active,R9,36.819199,-119.7164,0.0,-8.0,US,CA,04/16/2024,06:00,San Joaquin Valley Unified APCD,Fresno,32.0,6.0,23.0,2.0,1,1,1,1,2.5,PPB,0.2,PPM,4.5,UG/M3,,,37.0,PPB,6.0,UG/M3
060070008,Chico -  East,Active,R9,39.76168,-121.84047,62.8,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Chico,,4.0,10.0,,1,1,1,1,,,,,3.0,UG/M3,,,,,3.0,UG/M3
400710604,Ponca City,Active,R6,36.697189,-97.081278,0.0,-6.0,US,OK,04/16/2024,06:00,Oklahoma Department of Environmental Quality,,,25.0,57.0,,0,1,1,0,,,,,14.7,UG/M3,1.0,PPB,,,26.0,UG/M3
391530017,East HS,Active,R5,41.063526,-81.468956,0.0,-5.0,US,OH,04/16/2024,06:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,,12.0,23.0,,0,1,1,0,,,,,6.2,UG/M3,0.0,PPB,,,16.0,UG/M3
124000101706,Quesnel Johnston Avenue,Active,CA,52.96936,-122.4934,505.1,-8.0,CA,,04/16/2024,06:00,British Columbia Ministry of Environment,,27.0,10.0,43.0,4.0,1,1,1,1,4.3,PPB,,,10.0,UG/M3,0.8,PPB,25.0,PPB,16.0,UG/M3
490494001,Lindon,Active,R8,40.3414,-111.7136,1342.6,-7.0,US,UT,04/16/2024,06:00,Utah Department of Environmental Quality,Provo,38.0,4.0,17.0,1.0,1,1,1,1,1.8,PPB,0.2,PPM,3.4,UG/M3,,,44.0,PPB,3.0,UG/M3
060111002,Colusa - Sunrise Blvd.,Active,R9,39.18919,-121.99887,0.0,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,,25.0,6.0,3.0,,1,1,1,0,,,,,-0.4,UG/M3,,,24.0,PPB,8.0,UG/M3
840390170015,Ohio Bell,Active,R5,39.49072,-84.36374,0.0,-5.0,US,OH,04/16/2024,06:00,Ohio EPA-DAPC,,,13.0,28.0,,0,1,1,0,,,,,5.5,UG/M3,,,,,12.0,UG/M3
060270002,NCORE - Bishop,Active,R9,37.360701,-118.330835,1232.5,-8.0,US,CA,04/16/2024,06:00,Great Basin Unified Air Pollution Control District,Bishop,40.0,8.0,5.0,,1,1,1,0,,,0.2,PPM,1.2,UG/M3,0.2,PPB,43.0,PPB,6.0,UG/M3
060731016,San Diego - Kearny Villa Rd.,Active,R9,32.845467,-117.123894,132.1,-8.0,US,CA,04/16/2024,06:00,San Diego APCD,San Diego Coast,44.0,12.0,19.0,,1,1,1,0,,,,,4.8,UG/M3,,,36.0,PPB,11.0,UG/M3
060832011,Goleta,Active,R9,34.445301,-119.827797,0.0,-8.0,US,CA,04/16/2024,06:00,Santa Barbara County Air Pollution Control District,Goleta,17.0,11.0,37.0,,1,1,1,0,,,,,9.0,UG/M3,,,16.0,PPB,10.0,UG/M3
530710006,Burbank-Maple Street,Active,R10,46.2001,-119.0084,111.0,-8.0,US,WA,04/16/2024,06:00,Washington Department of Ecology,Kennewick,,16.0,2.0,,0,1,1,0,,,,,0.4,UG/M3,,,,,6.0,UG/M3
040190011,Orange Grove,Active,R9,32.322573,-111.037709,0.0,-7.0,US,AZ,04/16/2024,06:00,Pima County Department of Environmental Quality,,,12.0,17.0,,0,1,1,0,,,,,3.0,UG/M3,,,,,15.0,UG/M3
060610006,Roseville - N.Sunrise/Douglas,Active,R9,38.74643,-121.26498,0.0,-8.0,US,CA,04/16/2024,06:00,California Air Resources Board,Roseville-Rocklin,25.0,6.0,17.0,7.0,1,1,1,1,7.1,PPB,,,5.0,UG/M3,,,23.0,PPB,5.0,UG/M3
550270001,Horicon Wildlife Area,Active,R5,43.46611,-88.621109,286.4,-6.0,US,WI,04/16/2024,06:00,Wisconsin Dept. of Natural Resources,Dodge and Fond du Lac Counties,41.0,9.0,20.0,,1,1,1,0,,,0.2,PPM,4.4,UG/M3,0.1,PPB,40.0,PPB,8.0,UG/M3
060290010,Bakersfield - Golden State Highway,Active,R9,35.3853,-119.014702,0.0,-8.0,US,CA,04/16/2024,06:00,San Joaquin Valley Unified APCD,Bakersfield,,25.0,54.0,,0,1,1,0,,,,,16.0,UG/M3,,,,,28.0,UG/M3
840160170006,Sandpoint,Active,R10,48.272,-116.569,0.0,-8.0,US,ID,04/16/2024,06:00,Idaho Department of Environmental Quality,Sandpoint,,28.0,19.0,,0,1,1,0,,,,,5.0,UG/M3,,,,,30.0,UG/M3
330115001,Miller State Park,Active,R1,42.86183,-71.878626,697.8,-5.0,US,NH,04/16/2024,06:00,New Hampshire Dept. of Environmental Services,Brentwood,37.0,5.0,10.0,,1,1,1,0,,,0.1,PPM,2.6,UG/M3,,,40.0,PPB,5.0,UG/M3
840230050015,Portland Tukey's Bridge,Active,R1,43.678,-70.2561,0.0,-5.0,US,ME,04/16/2024,06:00,Maine Dept. of Environmental Protection,,,10.0,22.0,,0,1,1,0,,,,,5.3,UG/M3,,,,,11.0,UG/M3
840120866002,Wittkop Park,Active,R4,25.47825,-80.48375,0.0,-5.0,US,FL,04/16/2024,06:00,Florida Dept. of Environmental Protection,,,10.0,17.0,,0,1,1,0,,,,,3.7,UG/M3,,,,,10.0,UG/M3
295100085,Blair Street,Active,R7,38.656449,-90.198548,137.3,-6.0,US,MO,04/16/2024,06:00,Missouri Department of Natural Resources,Saint Louis,31.0,31.0,38.0,5.0,1,1,1,1,5.3,PPB,0.2,PPM,9.3,UG/M3,0.6,PPB,35.0,PPB,32.0,UG/M3
061112002,Simi Valley - Cochran Street,Active,R9,34.27632,-118.68369,0.0,-8.0,US,CA,04/16/2024,06:00,Ventura County APCD,Simi Valley,23.0,7.0,24.0,,1,1,1,0,,,,,5.0,UG/M3,,,19.0,PPB,6.0,UG/M3
80011G003,Estación San Juanico,Active,MX,20.537683,-100.83994,482.5,-6.0,MX,MX,04/16/2024,06:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,21.0,59.0,97.0,,1,1,1,0,,,0.5,PPM,35.0,UG/M3,4.1,PPB,14.0,PPB,78.0,UG/M3
290990019,Arnold West,Active,R7,38.448581,-90.398436,194.0,-6.0,US,MO,04/16/2024,06:00,Missouri Department of Natural Resources,Saint Louis,31.0,28.0,51.0,,1,1,1,0,,,,,12.7,UG/M3,,,37.0,PPB,27.0,UG/M3
400190297,Healdton,Active,R6,34.256901,-97.474197,293.1,-6.0,US,OK,04/16/2024,06:00,Oklahoma Department of Environmental Quality,Ardmore,31.0,24.0,59.0,,1,1,1,0,,,,,16.0,UG/M3,,,36.0,PPB,27.0,UG/M3
511071005,ASHBURN,Active,R3,39.02473,-77.48925,0.0,-5.0,US,VA,04/16/2024,06:00,Virginia Dept. of Environmental Quality,Northern Virginia|Metropolitan Washington,47.0,13.0,25.0,1.0,1,1,1,1,1.0,PPB,,,5.0,UG/M3,,,49.0,PPB,12.0,UG/M3
200910010,Heritage Park,Active,R7,38.8386,-94.7464,0.0,-6.0,US,KS,04/16/2024,06:00,Kansas Dept. of Health and Environment,Kansas City,29.0,30.0,52.0,,1,1,1,0,,,,,12.8,UG/M3,,,33.0,PPB,27.0,UG/M3
090090027,New Haven,Active,R1,41.301288,-72.902685,0.0,-5.0,US,CT,04/16/2024,06:00,Connecticut Dept. of Energy and Environmental Protection,New Haven,39.0,6.0,13.0,4.0,1,1,1,1,4.0,PPB,0.1,PPM,2.9,UG/M3,0.0,PPB,45.0,PPB,7.0,UG/M3
060392010,Madera-City,Active,R9,36.9533,-120.0341,0.0,-8.0,US,CA,04/16/2024,06:00,San Joaquin Valley Unified APCD,Madera,26.0,14.0,30.0,,1,1,1,0,,,,,7.0,UG/M3,,,25.0,PPB,18.0,UG/M3
840130210007,Macon Allied,Active,R4,32.77729,-83.6412,0.0,-5.0,US,GA,04/16/2024,06:00,Georgia Department of Natural Resources,,,31.0,57.0,,0,1,1,0,,,,,12.8,UG/M3,,,,,25.0,UG/M3
310550019,NCORE,Active,R7,41.2474,-95.9731,379.1,-6.0,US,NE,04/16/2024,06:00,Douglas County Health Department (Omaha),Omaha,38.0,39.0,31.0,,1,1,1,0,,,0.2,PPM,7.0,UG/M3,0.2,PPB,43.0,PPB,38.0,UG/M3
370630015,Durham Armory,Active,R4,36.032955,-78.904037,118.0,-5.0,US,NC,04/16/2024,06:00,North Carolina DEQ - Division of Air Quality,Durham County|Granville County|Person County,15.0,19.0,64.0,,1,1,1,0,,,,,21.0,UG/M3,0.1,PPB,16.0,PPB,15.0,UG/M3
300630024,Missoula Boyd Park,Active,R8,46.842297,-114.020549,0.0,-7.0,US,MT,04/16/2024,06:00,Montana DEQ,Missoula,38.0,15.0,15.0,,1,1,1,0,,,,,3.1,UG/M3,,,44.0,PPB,19.0,UG/M3
80011G004,Estación Bomberos,Active,MX,20.67495,-101.35595,501.7,-6.0,MX,MX,04/16/2024,06:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,20.0,58.0,78.0,,1,1,1,0,,,,,28.5,UG/M3,7.7,PPB,18.0,PPB,68.0,UG/M3
040128000,Alamo Lake,Active,R9,34.243889,-113.558611,403.2,-7.0,US,AZ,04/16/2024,06:00,Arizona Department of Environmental Quality,Alamo Lake State Park,47.0,11.0,5.0,,1,1,1,0,,,,,1.6,UG/M3,,,47.0,PPB,13.0,UG/M3
131850003,Valdosta,Active,R4,30.8486,-83.2933,69.8,-5.0,US,GA,04/16/2024,06:00,Georgia Department of Natural Resources,,,14.0,33.0,,0,1,1,0,,,,,7.4,UG/M3,,,,,14.0,UG/M3
270834210,Marshall,Active,R5,44.4572,-95.835,0.0,-6.0,US,MN,04/16/2024,06:00,Minnesota Pollution Control Agency,Southwestern Minnesota|South Central Minnesota,29.0,29.0,29.0,,1,1,1,0,,,,,6.8,UG/M3,,,34.0,PPB,26.0,UG/M3
80011G005,Estación Teódula,Active,MX,20.657939,-101.34915,494.7,-6.0,MX,MX,04/16/2024,06:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,30.0,62.0,80.0,,1,1,1,0,,,2.2,PPM,26.4,UG/M3,8.9,PPB,23.0,PPB,72.0,UG/M3
320311007,Spanish Springs,Active,R9,39.621462,-119.718738,1368.8,-8.0,US,NV,04/16/2024,06:00,Northern Nevada Public Health Air Quality Management Division,Reno-Sparks,38.0,6.0,23.0,,1,1,1,0,,,,,6.0,UG/M3,,,44.0,PPB,6.0,UG/M3
202090021,WY/KC,Active,R7,39.1175,-94.6356,0.0,-6.0,US,KS,04/16/2024,06:00,Kansas Dept. of Health and Environment,Kansas City,,33.0,52.0,2.0,1,1,1,1,2.6,PPB,,,13.1,UG/M3,0.6,PPB,,,35.0,UG/M3
130670003,Kennesaw,Active,R4,34.0144,-84.6075,0.0,-5.0,US,GA,04/16/2024,06:00,Georgia Department of Natural Resources,Atlanta,23.0,22.0,54.0,,1,1,1,0,,,,,15.3,UG/M3,,,25.0,PPB,28.0,UG/M3
